date,year,month,weekday,is_weekend,season,demand_gwh_daily,demand_low_gwh_daily(5%),demand_high_gwh_daily(7%),demand_gwh,demand_low_gwh(5%),demand_high_gwh(7%),gdp_current_usd_billion,population_total,temp_c_synthetic,rainfall_mm_synthetic,humidity_pct_synthetic,lat,lon,country,aggregation
6/29/2026,2026,6,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.01,1.68,63.2,-0.023559,37.906193,Kenya,national
6/30/2026,2026,6,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.88,0.58,74.8,-0.023559,37.906193,Kenya,national
7/1/2026,2026,7,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.58,1.32,63.4,-0.023559,37.906193,Kenya,national
7/2/2026,2026,7,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.16,2.3,71.2,-0.023559,37.906193,Kenya,national
7/3/2026,2026,7,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.93,0,75.1,-0.023559,37.906193,Kenya,national
7/4/2026,2026,7,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,27.7,0.56,60.7,-0.023559,37.906193,Kenya,national
7/5/2026,2026,7,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,19.91,1.58,79.1,-0.023559,37.906193,Kenya,national
7/6/2026,2026,7,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21,3.77,73.8,-0.023559,37.906193,Kenya,national
7/7/2026,2026,7,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.03,2.81,63.4,-0.023559,37.906193,Kenya,national
7/8/2026,2026,7,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.04,3.87,66.5,-0.023559,37.906193,Kenya,national
7/9/2026,2026,7,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.93,3.61,59.9,-0.023559,37.906193,Kenya,national
7/10/2026,2026,7,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.91,1.46,67,-0.023559,37.906193,Kenya,national
7/11/2026,2026,7,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,23.06,1.92,71.1,-0.023559,37.906193,Kenya,national
7/12/2026,2026,7,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,20.91,0.59,72,-0.023559,37.906193,Kenya,national
7/13/2026,2026,7,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,25.5,3.41,66.5,-0.023559,37.906193,Kenya,national
7/14/2026,2026,7,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.2,2.87,61.3,-0.023559,37.906193,Kenya,national
7/15/2026,2026,7,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.38,2.71,60.4,-0.023559,37.906193,Kenya,national
7/16/2026,2026,7,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.41,2.79,58.2,-0.023559,37.906193,Kenya,national
7/17/2026,2026,7,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.13,2.55,63,-0.023559,37.906193,Kenya,national
7/18/2026,2026,7,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,23.09,2.25,69.2,-0.023559,37.906193,Kenya,national
7/19/2026,2026,7,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,22.15,2.33,60.9,-0.023559,37.906193,Kenya,national
7/20/2026,2026,7,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.4,3.45,60.2,-0.023559,37.906193,Kenya,national
7/21/2026,2026,7,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.15,1.06,57.5,-0.023559,37.906193,Kenya,national
7/22/2026,2026,7,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.06,0.75,69,-0.023559,37.906193,Kenya,national
7/23/2026,2026,7,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,18.87,2.01,63.1,-0.023559,37.906193,Kenya,national
7/24/2026,2026,7,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.82,3.39,53.6,-0.023559,37.906193,Kenya,national
7/25/2026,2026,7,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,21.6,2.29,72.7,-0.023559,37.906193,Kenya,national
7/26/2026,2026,7,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,22.44,1.76,72.4,-0.023559,37.906193,Kenya,national
7/27/2026,2026,7,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.94,3,65.1,-0.023559,37.906193,Kenya,national
7/28/2026,2026,7,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,17.83,2.14,62.5,-0.023559,37.906193,Kenya,national
7/29/2026,2026,7,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.32,0,64.7,-0.023559,37.906193,Kenya,national
7/30/2026,2026,7,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.66,0.8,58.4,-0.023559,37.906193,Kenya,national
7/31/2026,2026,7,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.3,0,72,-0.023559,37.906193,Kenya,national
8/1/2026,2026,8,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,21.11,1.74,74.7,-0.023559,37.906193,Kenya,national
8/2/2026,2026,8,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,18.94,1.47,72.2,-0.023559,37.906193,Kenya,national
8/3/2026,2026,8,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.82,2.53,66.6,-0.023559,37.906193,Kenya,national
8/4/2026,2026,8,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.13,4.53,66.6,-0.023559,37.906193,Kenya,national
8/5/2026,2026,8,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.43,1.29,68.7,-0.023559,37.906193,Kenya,national
8/6/2026,2026,8,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.72,2.01,76.9,-0.023559,37.906193,Kenya,national
8/7/2026,2026,8,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.61,1.55,59.3,-0.023559,37.906193,Kenya,national
8/8/2026,2026,8,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,20.72,0,64.8,-0.023559,37.906193,Kenya,national
8/9/2026,2026,8,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,21.84,1.09,60.1,-0.023559,37.906193,Kenya,national
8/10/2026,2026,8,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.51,1.15,56.4,-0.023559,37.906193,Kenya,national
8/11/2026,2026,8,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.58,2.33,67.3,-0.023559,37.906193,Kenya,national
8/12/2026,2026,8,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,25.35,1,72.9,-0.023559,37.906193,Kenya,national
8/13/2026,2026,8,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.28,0.46,57.5,-0.023559,37.906193,Kenya,national
8/14/2026,2026,8,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.19,2.71,71.8,-0.023559,37.906193,Kenya,national
8/15/2026,2026,8,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,20.55,1.93,69.6,-0.023559,37.906193,Kenya,national
8/16/2026,2026,8,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,23.92,0.94,68.2,-0.023559,37.906193,Kenya,national
8/17/2026,2026,8,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.82,1.1,74.5,-0.023559,37.906193,Kenya,national
8/18/2026,2026,8,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,18.63,1.65,60.3,-0.023559,37.906193,Kenya,national
8/19/2026,2026,8,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.91,2.99,76.2,-0.023559,37.906193,Kenya,national
8/20/2026,2026,8,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.1,3.71,62.4,-0.023559,37.906193,Kenya,national
8/21/2026,2026,8,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.57,0.45,68.7,-0.023559,37.906193,Kenya,national
8/22/2026,2026,8,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,24.45,3.4,54.1,-0.023559,37.906193,Kenya,national
8/23/2026,2026,8,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,21.81,2.07,71.7,-0.023559,37.906193,Kenya,national
8/24/2026,2026,8,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,18.83,2.44,65.1,-0.023559,37.906193,Kenya,national
8/25/2026,2026,8,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.4,3.17,61,-0.023559,37.906193,Kenya,national
8/26/2026,2026,8,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,25.43,0.86,57.7,-0.023559,37.906193,Kenya,national
8/27/2026,2026,8,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.14,3.04,66.3,-0.023559,37.906193,Kenya,national
8/28/2026,2026,8,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.24,0.45,74.2,-0.023559,37.906193,Kenya,national
8/29/2026,2026,8,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,22.88,1.45,68.6,-0.023559,37.906193,Kenya,national
8/30/2026,2026,8,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,24.47,0.99,62.5,-0.023559,37.906193,Kenya,national
8/31/2026,2026,8,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.89,4.02,59.5,-0.023559,37.906193,Kenya,national
9/1/2026,2026,9,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.2,3.97,57.6,-0.023559,37.906193,Kenya,national
9/2/2026,2026,9,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.23,2.92,62.6,-0.023559,37.906193,Kenya,national
9/3/2026,2026,9,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.51,2.63,53.6,-0.023559,37.906193,Kenya,national
9/4/2026,2026,9,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.2,1.38,62.2,-0.023559,37.906193,Kenya,national
9/5/2026,2026,9,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,26.15,4.09,72.5,-0.023559,37.906193,Kenya,national
9/6/2026,2026,9,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,21.64,3.68,64.4,-0.023559,37.906193,Kenya,national
9/7/2026,2026,9,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.46,3.09,63.8,-0.023559,37.906193,Kenya,national
9/8/2026,2026,9,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.17,1.88,60.6,-0.023559,37.906193,Kenya,national
9/9/2026,2026,9,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.03,1.6,69.8,-0.023559,37.906193,Kenya,national
9/10/2026,2026,9,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.99,1.92,69.3,-0.023559,37.906193,Kenya,national
9/11/2026,2026,9,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.33,3.6,74.8,-0.023559,37.906193,Kenya,national
9/12/2026,2026,9,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,22.69,0.89,59.9,-0.023559,37.906193,Kenya,national
9/13/2026,2026,9,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,20.06,2.16,57,-0.023559,37.906193,Kenya,national
9/14/2026,2026,9,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.63,3.97,60.6,-0.023559,37.906193,Kenya,national
9/15/2026,2026,9,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.76,3.08,56.2,-0.023559,37.906193,Kenya,national
9/16/2026,2026,9,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.01,4.1,64.4,-0.023559,37.906193,Kenya,national
9/17/2026,2026,9,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.69,2.52,61.8,-0.023559,37.906193,Kenya,national
9/18/2026,2026,9,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.19,2.54,58.8,-0.023559,37.906193,Kenya,national
9/19/2026,2026,9,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,22.12,3.68,64.4,-0.023559,37.906193,Kenya,national
9/20/2026,2026,9,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,24.02,2.81,71.8,-0.023559,37.906193,Kenya,national
9/21/2026,2026,9,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,28.07,2.44,69.8,-0.023559,37.906193,Kenya,national
9/22/2026,2026,9,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.48,1.43,60.4,-0.023559,37.906193,Kenya,national
9/23/2026,2026,9,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.46,0.27,65,-0.023559,37.906193,Kenya,national
9/24/2026,2026,9,Thursday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.51,3.81,67,-0.023559,37.906193,Kenya,national
9/25/2026,2026,9,Friday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.03,1.54,69.4,-0.023559,37.906193,Kenya,national
9/26/2026,2026,9,Saturday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,22.43,1.15,62.3,-0.023559,37.906193,Kenya,national
9/27/2026,2026,9,Sunday,TRUE,cool_dry,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,20.1,3.08,55.7,-0.023559,37.906193,Kenya,national
9/28/2026,2026,9,Monday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.7,0.99,67.2,-0.023559,37.906193,Kenya,national
9/29/2026,2026,9,Tuesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.34,0.44,57.9,-0.023559,37.906193,Kenya,national
9/30/2026,2026,9,Wednesday,FALSE,cool_dry,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,17.81,1.37,62.2,-0.023559,37.906193,Kenya,national
10/1/2026,2026,10,Thursday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.85,3.95,69.6,-0.023559,37.906193,Kenya,national
10/2/2026,2026,10,Friday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.25,4.78,79.1,-0.023559,37.906193,Kenya,national
10/3/2026,2026,10,Saturday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,21.44,5.38,67.9,-0.023559,37.906193,Kenya,national
10/4/2026,2026,10,Sunday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,24.4,6.51,73,-0.023559,37.906193,Kenya,national
10/5/2026,2026,10,Monday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.06,3.82,70,-0.023559,37.906193,Kenya,national
10/6/2026,2026,10,Tuesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.66,5.02,67.3,-0.023559,37.906193,Kenya,national
10/7/2026,2026,10,Wednesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,25.78,3.84,78.7,-0.023559,37.906193,Kenya,national
10/8/2026,2026,10,Thursday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.74,2.53,68,-0.023559,37.906193,Kenya,national
10/9/2026,2026,10,Friday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.64,5.11,75.5,-0.023559,37.906193,Kenya,national
10/10/2026,2026,10,Saturday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,22.89,4.99,74,-0.023559,37.906193,Kenya,national
10/11/2026,2026,10,Sunday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,21.24,8.71,56.9,-0.023559,37.906193,Kenya,national
10/12/2026,2026,10,Monday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23,5.6,58.5,-0.023559,37.906193,Kenya,national
10/13/2026,2026,10,Tuesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.66,2.39,46.5,-0.023559,37.906193,Kenya,national
10/14/2026,2026,10,Wednesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.99,5.6,74,-0.023559,37.906193,Kenya,national
10/15/2026,2026,10,Thursday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.37,3.5,73.8,-0.023559,37.906193,Kenya,national
10/16/2026,2026,10,Friday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.97,8.03,67.5,-0.023559,37.906193,Kenya,national
10/17/2026,2026,10,Saturday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,22.45,0,67.5,-0.023559,37.906193,Kenya,national
10/18/2026,2026,10,Sunday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,26.5,2.49,69.1,-0.023559,37.906193,Kenya,national
10/19/2026,2026,10,Monday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.12,2.49,66.7,-0.023559,37.906193,Kenya,national
10/20/2026,2026,10,Tuesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,25.47,4.42,71.4,-0.023559,37.906193,Kenya,national
10/21/2026,2026,10,Wednesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.84,3.8,71.4,-0.023559,37.906193,Kenya,national
10/22/2026,2026,10,Thursday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.04,0.19,64.6,-0.023559,37.906193,Kenya,national
10/23/2026,2026,10,Friday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.08,0,83.1,-0.023559,37.906193,Kenya,national
10/24/2026,2026,10,Saturday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,24.11,4.58,79.8,-0.023559,37.906193,Kenya,national
10/25/2026,2026,10,Sunday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,21.94,7.75,68.5,-0.023559,37.906193,Kenya,national
10/26/2026,2026,10,Monday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,19.45,7.72,89.1,-0.023559,37.906193,Kenya,national
10/27/2026,2026,10,Tuesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.26,3.14,91.3,-0.023559,37.906193,Kenya,national
10/28/2026,2026,10,Wednesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,25.97,5.26,81.6,-0.023559,37.906193,Kenya,national
10/29/2026,2026,10,Thursday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.77,1.99,81.3,-0.023559,37.906193,Kenya,national
10/30/2026,2026,10,Friday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.61,0.56,67.1,-0.023559,37.906193,Kenya,national
10/31/2026,2026,10,Saturday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,25.14,7.16,69.2,-0.023559,37.906193,Kenya,national
11/1/2026,2026,11,Sunday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,21.85,5.8,59.1,-0.023559,37.906193,Kenya,national
11/2/2026,2026,11,Monday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.86,3.31,68.4,-0.023559,37.906193,Kenya,national
11/3/2026,2026,11,Tuesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.91,3.21,79.6,-0.023559,37.906193,Kenya,national
11/4/2026,2026,11,Wednesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,25.69,6.4,68.5,-0.023559,37.906193,Kenya,national
11/5/2026,2026,11,Thursday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,27.26,4.93,58.4,-0.023559,37.906193,Kenya,national
11/6/2026,2026,11,Friday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,21.4,3.3,84.6,-0.023559,37.906193,Kenya,national
11/7/2026,2026,11,Saturday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,23.91,4.83,87.5,-0.023559,37.906193,Kenya,national
11/8/2026,2026,11,Sunday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,25.28,4.11,83.9,-0.023559,37.906193,Kenya,national
11/9/2026,2026,11,Monday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,27.56,3.13,59.6,-0.023559,37.906193,Kenya,national
11/10/2026,2026,11,Tuesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,18.53,2.37,78.4,-0.023559,37.906193,Kenya,national
11/11/2026,2026,11,Wednesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,23.6,6.42,65.2,-0.023559,37.906193,Kenya,national
11/12/2026,2026,11,Thursday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.61,2.97,70.7,-0.023559,37.906193,Kenya,national
11/13/2026,2026,11,Friday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.36,1.23,77.4,-0.023559,37.906193,Kenya,national
11/14/2026,2026,11,Saturday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,24.13,8.6,84,-0.023559,37.906193,Kenya,national
11/15/2026,2026,11,Sunday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,23.71,7.21,66.8,-0.023559,37.906193,Kenya,national
11/16/2026,2026,11,Monday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.76,5.43,69,-0.023559,37.906193,Kenya,national
11/17/2026,2026,11,Tuesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.15,3.98,61.7,-0.023559,37.906193,Kenya,national
11/18/2026,2026,11,Wednesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.15,4.62,71.9,-0.023559,37.906193,Kenya,national
11/19/2026,2026,11,Thursday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,22.1,0.57,64,-0.023559,37.906193,Kenya,national
11/20/2026,2026,11,Friday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,24.52,4.09,67.8,-0.023559,37.906193,Kenya,national
11/21/2026,2026,11,Saturday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,23.63,4.81,77.9,-0.023559,37.906193,Kenya,national
11/22/2026,2026,11,Sunday,TRUE,short_rains,32.822,32.175,34.048,12350.6,12106.9,12811.9,138.31,58712835,22.56,3.64,71.7,-0.023559,37.906193,Kenya,national
11/23/2026,2026,11,Monday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,20.48,5.21,72.8,-0.023559,37.906193,Kenya,national
11/24/2026,2026,11,Tuesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,26.61,2.25,74.1,-0.023559,37.906193,Kenya,national
11/25/2026,2026,11,Wednesday,FALSE,short_rains,33.837,33.17,35.101,12350.6,12106.9,12811.9,138.31,58712835,25.53,4.58,78.2,-0.023559,37.906193,Kenya,national
